level_id,episode,mission,vertex_1,vertex_2,angle,line,side,offset
12,2,3,843,379,-16384,336,0,128
12,2,3,496,493,16384,429,0,0
12,2,3,379,381,-16384,583,0,0
12,2,3,493,494,-32768,426,0,0
12,2,3,499,500,0,432,0,0
12,2,3,495,496,0,428,0,0
12,2,3,379,377,0,322,0,0
12,2,3,380,381,-32768,323,0,0
12,2,3,381,379,16384,583,1,0
12,2,3,377,380,-23881,702,0,0
12,2,3,377,378,-8192,321,0,0
12,2,3,380,377,8886,702,1,0
12,2,3,378,844,-16384,882,0,0
12,2,3,510,511,16384,443,0,0
12,2,3,516,513,-16384,449,0,0
12,2,3,511,512,-32768,444,0,0
12,2,3,518,519,0,451,0,0
12,2,3,390,845,-16384,336,0,0
12,2,3,391,390,0,337,0,0
12,2,3,497,498,-32768,430,0,0
12,2,3,515,516,-32768,448,0,0
12,2,3,522,523,0,455,0,0
12,2,3,498,499,-16384,431,0,0
12,2,3,514,515,16384,447,0,0
12,2,3,845,843,-16384,336,0,64
12,2,3,500,497,16384,433,0,0
12,2,3,519,520,16384,452,0,0
12,2,3,521,522,-16384,454,0,0
12,2,3,527,528,16384,460,0,0
12,2,3,529,530,-16384,462,0,0
12,2,3,520,517,-32768,453,0,0
12,2,3,526,527,0,459,0,0
12,2,3,846,391,-16384,338,0,64
12,2,3,523,524,16384,456,0,0
12,2,3,531,532,16384,464,0,0
12,2,3,524,521,-32768,457,0,0
12,2,3,530,531,0,463,0,0
12,2,3,349,350,-16384,288,0,0
12,2,3,359,360,16384,299,0,0
12,2,3,360,349,0,305,0,0
12,2,3,350,359,-32768,306,0,0
12,2,3,350,351,-16384,289,0,0
12,2,3,358,359,16384,298,0,0
12,2,3,359,350,0,306,1,0
12,2,3,351,358,-32768,307,1,0
12,2,3,348,349,-16384,287,0,0
12,2,3,360,361,16384,300,0,0
12,2,3,361,348,0,304,1,0
12,2,3,349,360,-32768,305,1,0
12,2,3,381,382,-16384,328,0,0
12,2,3,382,383,-32768,329,0,0
12,2,3,383,840,16384,330,0,0
12,2,3,373,375,-32768,326,1,0
12,2,3,844,789,-16384,882,0,112
12,2,3,789,373,-16384,883,0,0
12,2,3,375,790,16384,884,0,0
12,2,3,790,380,16384,885,0,0
12,2,3,647,648,0,658,0,0
12,2,3,648,649,-16384,659,0,0
12,2,3,649,650,-32768,660,0,0
12,2,3,650,647,16384,661,0,0
12,2,3,847,848,-32768,315,0,64
12,2,3,650,649,0,660,1,0
12,2,3,369,847,-32768,315,0,0
12,2,3,849,369,-16384,317,0,64
12,2,3,649,648,16384,659,1,0
12,2,3,848,370,-32768,315,0,512
12,2,3,370,371,16384,316,0,0
12,2,3,376,850,16384,320,0,0
12,2,3,371,376,16384,325,0,0
12,2,3,647,650,-16384,661,1,0
12,2,3,372,849,-16384,317,0,0
12,2,3,373,372,0,318,0,0
12,2,3,374,375,0,319,0,0
12,2,3,850,374,16384,320,0,64
12,2,3,375,373,0,326,0,0
12,2,3,648,647,-32768,658,1,0
12,2,3,351,352,-16384,290,0,0
12,2,3,357,358,16384,297,0,0
12,2,3,358,351,0,307,0,0
12,2,3,352,357,-32768,308,0,0
12,2,3,353,354,-16384,292,0,0
12,2,3,355,356,16384,295,0,0
12,2,3,356,353,0,309,0,0
12,2,3,354,355,-32768,310,0,0
12,2,3,352,353,-16384,291,0,0
12,2,3,356,357,16384,296,0,0
12,2,3,357,352,0,308,1,0
12,2,3,353,356,-32768,309,1,0
12,2,3,338,339,24576,278,0,0
12,2,3,340,338,-32768,279,0,0
12,2,3,344,345,-24576,283,0,0
12,2,3,345,346,-32768,284,0,0
12,2,3,354,344,-16384,293,0,0
12,2,3,339,355,16384,294,0,0
12,2,3,355,354,0,310,1,0
12,2,3,346,340,-32768,578,0,0
12,2,3,340,346,0,578,1,0
12,2,3,851,785,16384,874,0,48
12,2,3,785,340,16384,875,0,0
12,2,3,346,786,-16384,876,0,0
12,2,3,363,364,-32768,311,0,0
12,2,3,365,366,0,312,0,0
12,2,3,367,363,-24576,313,0,0
12,2,3,364,851,16384,874,0,0
12,2,3,366,368,8192,314,0,0
12,2,3,376,371,-16384,325,1,0
12,2,3,368,787,0,878,0,0
12,2,3,787,376,0,879,0,0
12,2,3,371,788,-32768,880,0,0
12,2,3,788,367,-32768,881,0,0
12,2,3,786,365,-16384,877,0,0
12,2,3,292,290,0,243,0,0
12,2,3,852,295,-32768,247,0,192
12,2,3,295,296,24576,248,0,0
12,2,3,296,738,16384,788,0,0
12,2,3,738,297,16384,795,0,0
12,2,3,740,739,-16384,796,0,0
12,2,3,739,765,-16384,840,0,0
12,2,3,765,825,-25029,841,0,0
12,2,3,738,739,-32768,789,0,0
12,2,3,740,297,0,790,0,0
12,2,3,297,738,-16384,795,1,0
12,2,3,739,740,16384,796,1,0
12,2,3,853,822,-32768,225,0,32
12,2,3,269,854,0,228,0,0
12,2,3,72,263,0,223,0,0
12,2,3,820,73,0,224,0,32
12,2,3,73,72,0,327,0,0
12,2,3,263,268,-16384,613,0,0
12,2,3,268,269,-8192,227,0,0
12,2,3,277,278,0,233,0,0
12,2,3,285,293,-16384,245,0,0
12,2,3,297,298,16384,249,0,0
12,2,3,278,614,-16384,605,0,0
12,2,3,298,277,16384,798,0,0
12,2,3,614,279,-16384,843,0,0
12,2,3,279,285,-16384,936,0,0
12,2,3,587,588,16384,556,0,0
12,2,3,588,586,16384,558,0,0
12,2,3,277,298,-16384,798,1,0
12,2,3,586,745,16384,799,0,0
12,2,3,298,587,-32768,833,0,0
12,2,3,745,277,0,834,0,0
12,2,3,313,314,-14325,260,0,0
12,2,3,824,313,-8804,837,0,72
12,2,3,314,764,-15516,838,0,0
12,2,3,764,740,-16384,839,0,0
12,2,3,280,608,0,596,0,0
12,2,3,608,609,0,602,0,0
12,2,3,706,284,-32768,750,0,0
12,2,3,284,280,16384,937,0,0
12,2,3,279,280,0,234,0,0
12,2,3,284,285,-32768,237,0,0
12,2,3,285,279,16384,936,1,0
12,2,3,280,284,-16384,937,1,0
12,2,3,289,288,-16384,241,0,0
12,2,3,290,291,16384,242,0,0
12,2,3,291,289,0,611,0,0
12,2,3,293,292,-8192,244,0,0
12,2,3,616,615,-32768,610,0,0
12,2,3,705,616,-16384,748,0,0
12,2,3,615,706,16384,749,0,0
12,2,3,291,615,16384,608,0,0
12,2,3,616,289,-16384,609,0,0
12,2,3,615,616,0,610,1,0
12,2,3,289,291,-32768,611,1,0
12,2,3,612,611,0,600,0,0
12,2,3,610,613,-32768,601,0,0
12,2,3,613,612,16384,606,0,0
12,2,3,611,610,-24576,607,0,0
12,2,3,608,610,16384,598,0,0
12,2,3,611,609,-16384,599,0,0
12,2,3,609,608,-32768,602,1,0
12,2,3,610,611,8192,607,1,0
12,2,3,278,612,0,603,0,0
12,2,3,613,614,-32768,604,0,0
12,2,3,614,278,16384,605,1,0
12,2,3,612,613,-16384,606,1,0
12,2,3,323,324,0,267,0,0
12,2,3,325,326,-32768,268,0,0
12,2,3,324,325,-16384,736,0,0
12,2,3,265,853,-32768,225,0,0
12,2,3,326,784,-16384,872,0,0
12,2,3,327,328,0,270,0,0
12,2,3,329,330,-32768,271,0,0
12,2,3,330,327,16384,737,0,0
12,2,3,328,329,-16384,738,1,0
12,2,3,324,327,0,269,0,0
12,2,3,330,325,-32768,272,0,0
12,2,3,325,324,16384,736,1,0
12,2,3,327,330,-16384,737,1,0
12,2,3,854,270,0,228,0,80
12,2,3,270,271,-8192,229,0,0
12,2,3,271,783,-16384,870,0,0
12,2,3,783,323,-16384,871,0,0
12,2,3,855,386,-32768,332,0,304
12,2,3,386,387,24576,333,0,0
12,2,3,387,856,16384,334,0,0
12,2,3,542,543,-16384,475,0,0
12,2,3,842,855,-32768,332,0,240
12,2,3,543,544,0,476,0,0
12,2,3,273,274,-16384,231,0,0
12,2,3,275,276,16384,232,0,0
12,2,3,286,282,16384,238,0,0
12,2,3,274,294,-24576,246,0,0
12,2,3,294,857,-32768,247,0,0
12,2,3,276,273,0,324,0,0
12,2,3,282,275,16384,938,0,0
12,2,3,609,281,0,597,0,0
12,2,3,283,705,-32768,747,0,0
12,2,3,281,283,-16384,939,0,0
12,2,3,281,275,0,235,0,0
12,2,3,282,283,-32768,236,0,0
12,2,3,275,282,-16384,938,1,0
12,2,3,283,281,16384,939,1,0
12,2,3,287,286,8192,239,0,0
12,2,3,857,852,-32768,247,0,128
12,2,3,288,287,0,240,0,0
12,2,3,272,265,16384,230,0,0
12,2,3,273,276,-32768,324,1,0
12,2,3,766,273,-16384,844,0,0
12,2,3,276,272,-32768,845,0,0
12,2,3,784,766,-16384,873,0,0
12,2,3,639,640,8192,650,0,0
12,2,3,640,641,0,651,0,0
12,2,3,641,642,-8192,652,0,0
12,2,3,642,643,-16384,653,0,0
12,2,3,643,644,-24576,654,0,0
12,2,3,644,645,-32768,655,0,0
12,2,3,645,646,24576,656,0,0
12,2,3,646,639,16384,657,0,0
12,2,3,646,645,-8192,656,1,0
12,2,3,644,643,8192,654,1,0
12,2,3,642,641,24576,652,1,0
12,2,3,640,639,-24576,650,1,0
12,2,3,643,642,16384,653,1,0
12,2,3,795,796,-16384,911,0,0
12,2,3,807,808,-16384,950,0,0
12,2,3,858,14,0,13,0,16
12,2,3,641,640,-32768,651,1,0
12,2,3,21,77,-32768,69,0,0
12,2,3,77,78,-32768,524,0,0
12,2,3,645,644,0,655,1,0
12,2,3,11,12,16384,11,0,0
12,2,3,12,13,8192,12,0,0
12,2,3,13,858,0,13,0,0
12,2,3,22,23,24576,21,0,0
12,2,3,23,24,16384,22,0,0
12,2,3,78,22,-32768,70,0,0
12,2,3,24,11,16384,503,0,0
12,2,3,639,646,-16384,657,1,0
12,2,3,10,11,0,10,0,0
12,2,3,24,25,-32768,23,0,0
12,2,3,25,10,16384,502,1,0
12,2,3,11,24,-16384,503,1,0
12,2,3,16,19,-16384,523,0,0
12,2,3,794,795,-32768,909,0,0
12,2,3,808,809,0,949,0,0
12,2,3,14,15,-8192,14,0,0
12,2,3,15,859,-16384,15,0,0
12,2,3,806,807,-32768,948,0,0
12,2,3,859,16,-16384,15,0,80
12,2,3,809,806,16384,951,0,0
12,2,3,807,806,0,948,1,0
12,2,3,809,808,-32768,949,1,0
12,2,3,808,807,16384,950,1,0
12,2,3,806,809,-16384,951,1,0
12,2,3,860,20,-16384,19,0,32
12,2,3,20,21,-24576,20,0,0
12,2,3,796,797,0,910,0,0
12,2,3,19,860,-16384,19,0,0
12,2,3,797,794,16384,912,0,0
12,2,3,795,794,0,909,1,0
12,2,3,797,796,-32768,910,1,0
12,2,3,796,795,16384,911,1,0
12,2,3,794,797,-16384,912,1,0
12,2,3,566,567,-16384,520,0,0
12,2,3,861,598,0,584,0,96
12,2,3,862,566,-10250,587,0,38
12,2,3,567,601,-22517,588,0,0
12,2,3,601,602,-32768,589,0,0
12,2,3,602,603,24576,590,0,0
12,2,3,568,565,16384,522,0,0
12,2,3,565,861,0,584,0,0
12,2,3,603,568,-32768,591,0,0
12,2,3,598,599,8192,585,0,0
12,2,3,599,600,0,586,0,0
12,2,3,600,862,-10250,587,0,0
12,2,3,16,17,0,16,0,0
12,2,3,17,18,-16384,17,0,0
12,2,3,18,19,-32768,18,0,0
12,2,3,19,16,16384,523,1,0
12,2,3,18,17,16384,17,1,0
12,2,3,17,565,0,519,0,0
12,2,3,568,18,-32768,521,0,0
12,2,3,565,568,-16384,522,1,0
12,2,3,415,416,16384,353,0,0
12,2,3,436,437,-16384,374,0,0
12,2,3,416,435,0,479,0,0
12,2,3,435,436,-16384,944,0,0
12,2,3,451,452,16384,389,0,0
12,2,3,478,863,-16384,413,0,0
12,2,3,452,478,0,511,0,0
12,2,3,437,451,0,388,0,0
12,2,3,470,471,-32768,408,0,0
12,2,3,425,415,0,359,0,0
12,2,3,420,427,-32768,361,0,0
12,2,3,426,449,16384,385,0,0
12,2,3,449,450,0,386,0,0
12,2,3,450,425,-16384,387,0,0
12,2,3,410,411,16384,350,0,0
12,2,3,413,414,-16384,352,0,0
12,2,3,411,413,0,478,0,0
12,2,3,454,410,16384,940,0,0
12,2,3,414,426,0,360,0,0
12,2,3,430,417,-32768,366,0,0
12,2,3,35,36,-8192,30,0,0
12,2,3,36,864,-16384,62,0,0
12,2,3,84,35,0,74,0,0
12,2,3,455,453,-16384,391,0,0
12,2,3,456,455,0,392,0,0
12,2,3,865,456,16384,393,0,312
12,2,3,453,454,0,390,0,0
12,2,3,409,460,-32768,397,0,0
12,2,3,79,80,24576,71,0,0
12,2,3,78,77,0,524,1,0
12,2,3,866,79,-32768,701,0,256
12,2,3,791,81,-16384,891,0,0
12,2,3,77,791,-16384,892,0,0
12,2,3,80,792,16384,893,0,0
12,2,3,792,78,16384,894,0,0
12,2,3,81,82,0,72,0,0
12,2,3,82,867,-16384,373,0,0
12,2,3,412,866,-32768,701,0,0
12,2,3,411,412,16384,351,0,0
12,2,3,416,413,-32768,358,0,0
12,2,3,867,435,-16384,373,0,128
12,2,3,413,411,-32768,478,1,0
12,2,3,435,416,-32768,479,1,0
12,2,3,419,420,16384,355,0,0
12,2,3,423,424,16384,357,0,0
12,2,3,438,439,-16384,375,0,0
12,2,3,440,441,-16384,376,0,0
12,2,3,442,400,-16384,377,0,0
12,2,3,399,445,16384,381,0,0
12,2,3,400,399,-32768,480,0,0
12,2,3,471,438,-16384,945,0,0
12,2,3,468,440,-16384,946,0,0
12,2,3,473,442,-16384,947,0,0
12,2,3,467,468,-32768,405,0,0
12,2,3,439,469,0,406,0,0
12,2,3,479,475,-16384,742,0,0
12,2,3,469,470,16384,407,0,0
12,2,3,863,479,-16384,413,0,128
12,2,3,466,467,16384,404,0,0
12,2,3,474,472,16384,410,0,0
12,2,3,475,476,-16384,411,0,0
12,2,3,476,560,-32768,512,0,0
12,2,3,560,474,-32768,518,0,0
12,2,3,441,466,0,403,0,0
12,2,3,472,473,-32768,409,0,0
12,2,3,868,869,0,339,0,96
12,2,3,528,525,-32768,461,0,0
12,2,3,532,529,-32768,465,0,0
12,2,3,534,535,-32768,467,0,0
12,2,3,537,538,-32768,470,0,0
12,2,3,400,401,-16384,344,0,0
12,2,3,401,402,-24576,345,0,0
12,2,3,402,870,-32768,346,0,0
12,2,3,399,400,0,480,1,0
12,2,3,560,561,-16384,513,0,0
12,2,3,871,564,-32768,516,0,48
12,2,3,564,474,16384,517,0,0
12,2,3,474,560,0,518,1,0
12,2,3,561,562,0,514,0,0
12,2,3,562,563,-16384,515,0,0
12,2,3,563,871,-32768,516,0,0
12,2,3,483,484,-16384,417,0,0
12,2,3,484,485,-24576,418,0,0
12,2,3,481,483,11547,952,0,0
12,2,3,481,482,16384,415,0,0
12,2,3,482,483,0,416,0,0
12,2,3,483,481,-21220,952,1,0
12,2,3,392,846,-16384,338,0,0
12,2,3,869,392,0,339,0,544
12,2,3,485,486,-27353,419,0,0
12,2,3,486,487,-32768,420,0,0
12,2,3,487,488,27931,421,0,0
12,2,3,480,481,0,414,0,0
12,2,3,488,489,24576,422,0,0
12,2,3,489,490,16384,423,0,0
12,2,3,490,491,8192,424,0,0
12,2,3,491,492,4836,425,0,0
12,2,3,746,480,-16384,801,0,0
12,2,3,492,746,0,802,0,0
12,2,3,477,475,-32768,412,0,0
12,2,3,475,479,16384,742,1,0
12,2,3,479,704,0,743,0,0
12,2,3,704,872,-16384,895,0,0
12,2,3,477,737,-1297,787,0,0
12,2,3,737,746,-16384,800,0,0
12,2,3,746,492,-32768,802,1,0
12,2,3,492,477,16384,890,0,0
12,2,3,737,477,31470,787,1,0
12,2,3,872,737,-16384,895,0,64
12,2,3,64,63,8192,56,0,0
12,2,3,873,69,-16384,62,0,256
12,2,3,69,70,-24576,63,0,0
12,2,3,70,71,-32768,64,0,0
12,2,3,74,814,-32768,67,0,0
12,2,3,71,74,-32768,664,0,0
12,2,3,44,42,24576,35,0,0
12,2,3,864,873,-16384,62,0,112
12,2,3,42,43,-32768,34,0,0
12,2,3,56,53,-32768,47,0,0
12,2,3,43,56,-32768,908,0,0
12,2,3,63,44,16384,55,0,0
12,2,3,54,55,0,45,0,0
12,2,3,60,815,-32768,51,0,0
12,2,3,61,62,0,53,0,0
12,2,3,62,60,-16384,54,0,0
12,2,3,55,61,0,904,0,0
12,2,3,812,64,0,57,0,368
12,2,3,55,56,16384,46,0,0
12,2,3,43,61,-16384,52,0,0
12,2,3,61,55,-32768,904,1,0
12,2,3,56,43,0,908,1,0
12,2,3,71,72,-16384,65,0,0
12,2,3,73,74,16384,66,0,0
12,2,3,72,73,-32768,327,1,0
12,2,3,74,71,0,664,1,0
12,2,3,856,388,16384,334,0,112
12,2,3,388,389,8192,335,0,0
12,2,3,393,868,0,339,0,0
12,2,3,541,542,-32768,474,0,0
12,2,3,389,393,0,582,0,0
12,2,3,393,389,-32768,582,1,0
12,2,3,683,684,0,703,0,0
12,2,3,389,683,16384,886,0,0
12,2,3,684,393,-16384,887,0,0
12,2,3,394,395,24576,340,0,0
12,2,3,395,396,16384,341,0,0
12,2,3,396,397,0,342,0,0
12,2,3,398,399,0,343,0,0
12,2,3,870,403,-32768,346,0,112
12,2,3,397,398,0,481,1,0
12,2,3,403,394,-32768,581,0,0
12,2,3,394,403,0,581,1,0
12,2,3,684,683,-32768,703,1,0
12,2,3,683,394,16384,888,0,0
12,2,3,403,684,-16384,889,0,0
12,2,3,404,405,16384,347,0,0
12,2,3,406,407,16384,348,0,0
12,2,3,408,409,16384,349,0,0
12,2,3,417,418,-16384,354,0,0
12,2,3,421,422,-16384,356,0,0
12,2,3,443,398,-16384,378,0,0
12,2,3,398,397,-32768,481,0,0
12,2,3,462,408,16384,941,0,0
12,2,3,465,406,16384,942,0,0
12,2,3,397,404,16384,943,0,0
12,2,3,457,865,16384,393,0,0
12,2,3,458,457,-32768,394,0,0
12,2,3,459,458,-16384,395,0,0
12,2,3,460,461,-16384,398,0,0
12,2,3,463,464,-16384,401,0,0
12,2,3,461,462,0,399,0,0
12,2,3,407,463,-32768,400,0,0
12,2,3,405,459,-32768,396,0,0
12,2,3,464,465,0,402,0,0
12,2,3,432,423,0,369,0,0
12,2,3,422,433,0,370,0,0
12,2,3,444,443,-32768,379,0,0
12,2,3,445,446,-32768,380,0,0
12,2,3,446,447,-16384,382,0,0
12,2,3,447,448,-32768,383,0,0
12,2,3,448,444,16384,384,0,0
12,2,3,431,432,-16384,368,0,0
12,2,3,433,434,16384,371,0,0
12,2,3,418,429,0,364,0,0
12,2,3,434,421,-32768,372,0,0
12,2,3,427,428,-16384,362,0,0
12,2,3,429,430,16384,365,0,0
12,2,3,428,419,0,363,0,0
12,2,3,424,431,-32768,367,0,0
13,2,4,522,909,-16384,597,0,0
13,2,4,540,541,16384,625,0,0
13,2,4,566,522,0,656,0,0
13,2,4,537,538,-32768,622,0,0
13,2,4,539,540,0,624,0,0
13,2,4,553,554,-32768,638,0,0
13,2,4,557,558,-32768,642,0,0
13,2,4,541,542,-32768,626,0,0
13,2,4,542,539,-16384,627,0,0
13,2,4,540,539,-32768,624,1,0
13,2,4,541,540,-16384,625,1,0
13,2,4,542,541,0,626,1,0
13,2,4,539,542,16384,627,1,0
13,2,4,550,547,-16384,635,0,0
13,2,4,910,520,0,651,0,32
13,2,4,911,521,0,596,0,48
13,2,4,548,549,16384,633,0,0
13,2,4,521,566,-16384,655,0,0
13,2,4,520,911,0,596,0,0
13,2,4,549,550,-32768,634,0,0
13,2,4,547,548,0,632,0,0
13,2,4,548,547,-32768,632,1,0
13,2,4,549,548,-16384,633,1,0
13,2,4,550,549,0,634,1,0
13,2,4,547,550,16384,635,1,0
13,2,4,521,565,0,653,0,0
13,2,4,565,522,-16384,654,0,0
13,2,4,566,521,16384,655,1,0
13,2,4,522,566,-32768,656,1,0
13,2,4,515,514,-32768,611,0,0
13,2,4,551,552,0,636,0,0
13,2,4,555,556,0,640,0,0
13,2,4,512,514,16384,590,0,0
13,2,4,515,513,-16384,591,0,0
13,2,4,514,515,0,611,1,0
13,2,4,552,553,16384,637,0,0
13,2,4,558,555,-16384,643,0,0
13,2,4,556,555,-32768,640,1,0
13,2,4,557,556,-16384,641,1,0
13,2,4,558,557,0,642,1,0
13,2,4,555,558,16384,643,1,0
13,2,4,552,551,-32768,636,1,0
13,2,4,553,552,-16384,637,1,0
13,2,4,554,553,0,638,1,0
13,2,4,551,554,16384,639,1,0
13,2,4,912,523,-16384,597,0,152
13,2,4,523,524,-24576,598,0,0
13,2,4,524,515,-32768,599,0,0
13,2,4,535,536,0,620,0,0
13,2,4,909,912,-16384,597,0,104
13,2,4,536,537,16384,621,0,0
13,2,4,538,535,-16384,623,0,0
13,2,4,556,557,16384,641,0,0
13,2,4,536,535,-32768,620,1,0
13,2,4,537,536,-16384,621,1,0
13,2,4,538,537,0,622,1,0
13,2,4,535,538,16384,623,1,0
13,2,4,514,516,-32768,592,0,0
13,2,4,516,517,24576,593,0,0
13,2,4,517,913,16384,594,0,0
13,2,4,527,528,0,612,0,0
13,2,4,528,529,16384,613,0,0
13,2,4,554,551,-16384,639,0,0
13,2,4,913,914,16384,594,0,104
13,2,4,530,527,-16384,615,0,0
13,2,4,529,530,-32768,614,0,0
13,2,4,531,532,0,616,0,0
13,2,4,528,527,-32768,612,1,0
13,2,4,529,528,-16384,613,1,0
13,2,4,530,529,0,614,1,0
13,2,4,527,530,16384,615,1,0
13,2,4,532,533,16384,617,0,0
13,2,4,544,545,16384,629,0,0
13,2,4,519,910,0,651,0,0
13,2,4,914,915,16384,594,0,184
13,2,4,534,531,-16384,619,0,0
13,2,4,533,534,-32768,618,0,0
13,2,4,543,544,0,628,0,0
13,2,4,532,531,-32768,616,1,0
13,2,4,533,532,-16384,617,1,0
13,2,4,534,533,0,618,1,0
13,2,4,531,534,16384,619,1,0
13,2,4,916,518,16384,594,0,312
13,2,4,518,519,0,595,0,0
13,2,4,545,546,-32768,630,0,0
13,2,4,915,916,16384,594,0,264
13,2,4,546,543,-16384,631,0,0
13,2,4,544,543,-32768,628,1,0
13,2,4,545,544,-16384,629,1,0
13,2,4,546,545,0,630,1,0
13,2,4,543,546,16384,631,1,0
13,2,4,343,917,-16384,391,0,0
13,2,4,918,343,3355,392,0,36
13,2,4,919,341,16384,355,0,42
13,2,4,341,342,0,356,0,0
13,2,4,342,343,-8192,357,0,0
13,2,4,343,918,-29412,392,1,0
13,2,4,920,572,0,675,0,80
13,2,4,921,572,-16384,663,0,96
13,2,4,572,920,-32768,675,1,0
13,2,4,572,573,0,664,0,0
13,2,4,573,922,-16384,665,0,0
13,2,4,453,434,0,518,0,0
13,2,4,434,464,-16384,527,0,0
13,2,4,464,465,-32768,528,0,0
13,2,4,465,453,16384,529,0,0
13,2,4,456,431,0,517,0,0
13,2,4,431,466,-16384,530,0,0
13,2,4,467,456,16384,531,0,0
13,2,4,923,467,-32768,548,0,256
13,2,4,466,470,0,537,0,0
13,2,4,924,481,-16384,547,0,64
13,2,4,481,923,-32768,548,0,0
13,2,4,470,925,16384,538,0,0
13,2,4,480,924,-16384,547,0,0
13,2,4,559,560,-32768,645,0,0
13,2,4,560,561,16384,646,0,0
13,2,4,561,562,0,647,0,0
13,2,4,562,563,-16384,648,0,0
13,2,4,563,564,-32768,649,0,0
13,2,4,564,559,-32768,652,0,0
13,2,4,593,599,-16384,696,0,0
13,2,4,599,600,-32768,697,0,0
13,2,4,600,594,16384,698,0,0
13,2,4,594,593,0,699,1,0
13,2,4,519,559,16384,644,0,0
13,2,4,564,520,-16384,650,0,0
13,2,4,520,519,-32768,651,1,0
13,2,4,559,564,0,652,1,0
13,2,4,127,926,-16384,133,0,0
13,2,4,875,127,0,1049,0,0
13,2,4,927,928,-12923,5,0,203
13,2,4,875,876,16384,1046,0,0
13,2,4,876,877,0,1047,0,0
13,2,4,877,127,-16384,1048,0,0
13,2,4,127,875,-32768,1049,1,0
13,2,4,444,443,0,521,0,0
13,2,4,459,444,16384,522,0,0
13,2,4,570,929,-32768,668,0,0
13,2,4,443,904,-16384,1111,0,0
13,2,4,904,570,-16384,1112,0,0
13,2,4,569,459,0,661,0,0
13,2,4,929,577,-32768,668,0,64
13,2,4,577,903,16384,1109,0,0
13,2,4,903,569,16384,1110,0,0
13,2,4,930,577,16384,667,0,73
13,2,4,577,570,0,668,1,0
13,2,4,447,440,0,520,0,0
13,2,4,440,460,-16384,523,0,0
13,2,4,460,461,-32768,524,0,0
13,2,4,461,447,16384,525,0,0
13,2,4,570,571,0,662,0,0
13,2,4,571,921,-16384,663,0,0
13,2,4,450,437,0,519,0,0
13,2,4,567,450,17035,658,0,0
13,2,4,437,568,-17035,659,0,0
13,2,4,568,567,-32768,669,0,0
13,2,4,462,463,-32768,526,0,0
13,2,4,463,567,16384,657,0,0
13,2,4,568,462,-16384,660,0,0
13,2,4,567,568,0,669,1,0
13,2,4,398,399,0,445,0,0
13,2,4,406,405,-32768,452,0,0
13,2,4,399,406,-17936,471,1,0
13,2,4,405,398,16905,472,0,0
13,2,4,397,398,1875,444,0,0
13,2,4,405,404,-29865,451,0,0
13,2,4,398,405,-15862,472,1,0
13,2,4,404,397,18939,473,0,0
13,2,4,396,397,3637,443,0,0
13,2,4,404,403,-27931,450,0,0
13,2,4,397,404,-13828,473,1,0
13,2,4,403,396,20352,474,0,0
13,2,4,4,5,-2555,4,0,0
13,2,4,6,927,-12930,5,0,0
13,2,4,26,24,25097,20,0,0
13,2,4,5,393,-8192,439,0,0
13,2,4,394,6,-8192,440,0,0
13,2,4,393,394,-8192,468,0,0
13,2,4,931,4,0,3,0,252
13,2,4,395,396,6370,442,0,0
13,2,4,403,402,-24576,449,0,0
13,2,4,396,403,-12415,474,1,0
13,2,4,402,395,22259,475,0,0
13,2,4,393,395,8688,441,0,0
13,2,4,402,394,-23095,448,0,0
13,2,4,394,393,24576,468,1,0
13,2,4,395,402,-10508,475,1,0
13,2,4,422,423,-32768,462,0,0
13,2,4,423,424,16384,463,0,0
13,2,4,424,408,10250,464,0,0
13,2,4,421,422,-32768,1064,0,0
13,2,4,408,401,11547,469,0,0
13,2,4,400,401,-4449,447,0,0
13,2,4,408,407,29025,454,0,0
13,2,4,401,408,-21220,469,1,0
13,2,4,407,400,13557,470,0,0
13,2,4,399,400,-3355,446,0,0
13,2,4,407,406,31287,453,0,0
13,2,4,400,407,-19210,470,1,0
13,2,4,406,399,14831,471,0,0
13,2,4,421,441,-16384,489,0,0
13,2,4,446,422,16384,494,0,0
13,2,4,441,446,-32768,511,0,0
13,2,4,422,421,0,1064,1,0
13,2,4,442,443,-16384,491,0,0
13,2,4,444,445,16384,492,0,0
13,2,4,445,442,0,512,0,0
13,2,4,443,444,-32768,521,1,0
13,2,4,441,442,-16384,490,0,0
13,2,4,445,446,16384,493,0,0
13,2,4,446,441,0,511,1,0
13,2,4,442,445,-32768,512,1,0
13,2,4,409,410,4836,455,0,0
13,2,4,410,411,0,456,0,0
13,2,4,412,413,-10747,457,0,0
13,2,4,413,469,-16384,534,0,0
13,2,4,411,412,-5636,551,0,0
13,2,4,469,932,29798,555,0,0
13,2,4,485,409,27131,557,0,0
13,2,4,932,484,29798,555,0,189
13,2,4,484,485,14325,558,0,0
13,2,4,468,409,10969,533,0,0
13,2,4,484,468,29654,556,0,0
13,2,4,409,485,-5636,557,1,0
13,2,4,485,484,-18442,558,1,0
13,2,4,482,581,0,676,0,0
13,2,4,583,483,-32768,679,0,0
13,2,4,581,583,-16384,681,0,0
13,2,4,483,482,16384,1065,0,0
13,2,4,411,482,6133,549,0,0
13,2,4,483,412,-28544,550,0,0
13,2,4,412,411,27131,551,1,0
13,2,4,482,483,-16384,1065,1,0
13,2,4,414,415,-32768,458,0,0
13,2,4,416,417,-32768,459,0,0
